Iteration,RevenueMultiplier,GrossMarginDelta,OpexMultiplier,DSODelta,RevenueTRY,EBITDATRY,EndingCashTRY,EBITDABelowBudgetFlag,NegativeCashFlag
1392,0.911728,-0.015358,0.992268,1.1226,1632734118.36,65154412.43,173133196.1,True,False
1393,1.067133,-0.001943,0.945806,0.4208,1911035135.59,261551551.94,309501744.94,False,False
1394,0.983994,0.007328,1.01679,2.2976,1762148762.25,150376938.92,225014040.96,True,False
1395,1.152479,-0.017702,0.981396,7.541,2063872874.89,279603139.27,281339711.86,False,False
1396,1.068352,-0.022777,0.990847,-0.4443,1913217093.64,189434728.93,264994549.46,False,False
1397,1.018424,-0.02498,1.019598,3.759,1823806858.55,120982870.49,197335620.15,True,False
1398,1.071196,-0.009706,0.9787,-12.1978,1918311479.08,225963157.78,351612153.75,False,False
1399,1.185365,-0.020717,1.011519,7.1051,2122766517.06,279613699.45,282665415.5,False,False
1400,0.977941,0.01346,0.995856,-6.8382,1751308252.74,171061828.45,282982372.18,False,False
1401,0.877923,0.007258,1.000668,-0.1128,1572195681.05,64828089.81,178418916.77,True,False
1402,1.023929,0.021795,1.012725,1.0992,1833665335.26,216576984.72,275599943.23,False,False
1403,0.933211,-0.013693,1.025834,5.8379,1671206155.28,61928474.48,149231508.11,True,False
1404,0.953645,-0.000821,0.998643,-4.8239,1707799326.68,122037411.94,239406071.72,True,False
1405,1.015971,0.004102,1.010957,0.615,1819412360.42,178182748.62,251948759.64,False,False
1406,0.997343,-0.007198,1.016426,-5.2422,1786053607.92,136957267.7,252632310.52,True,False
1407,0.991094,0.004551,0.966651,-3.2509,1774862663.24,189094907.08,278242577.13,False,False
1408,0.904547,0.01435,0.985103,1.2707,1619873860.5,112281180.95,204561803.4,True,False
1409,1.007269,-0.018865,1.054162,7.0023,1803829898.28,96821571.82,165082990.64,True,False
1410,0.922085,0.005384,1.025452,1.0061,1651281898.65,83917769.07,186362137.91,True,False
1411,1.066361,-0.020989,1.034234,-2.1286,1909651941.54,158999485.23,253105986.49,False,False
1412,0.991095,0.031484,1.054991,9.4449,1774865572.35,171480923.57,204529503.06,False,False
1413,0.916988,0.012299,1.022651,5.102,1642152577.07,92685602.58,173922035.45,True,False
1414,1.060121,0.00763,0.999552,-5.2202,1898477288.06,233603406.4,319851976.85,False,False
1415,1.014117,-0.001993,0.988532,1.0641,1816093254.93,182029417.42,252335433.43,False,False
1416,1.064422,0.036054,1.042367,3.1534,1906179378.84,260028190.06,294200572.31,False,False
1417,0.962944,0.02578,0.942342,-2.9875,1724451185.3,218003050.07,296206424.06,False,False
1418,0.908745,0.020505,1.028556,7.9361,1627391030.59,94025823.44,162403352.61,True,False
1419,1.049782,0.019069,1.019579,-2.7867,1879962938.37,230779409.06,305133027.34,False,False
1420,0.92493,0.005184,0.997347,2.1372,1656376131.52,107000764.89,196911758.19,True,False
1421,0.952912,-0.00883,1.009196,1.1355,1706487145.05,99892525.08,196468035.3,True,False
1422,1.079127,-0.012493,0.970442,1.42,1932514539.96,233730647.56,285268696.42,False,False
1423,1.022633,-0.007105,1.059823,6.5202,1831344112.26,127549867.31,187869694.61,True,False
1424,1.023043,-0.002435,1.029021,7.1537,1832077263.48,159281148.5,206253897.03,False,False
1425,0.990191,-0.027978,1.042316,-0.9206,1773245793.34,74556572.07,189020897.74,True,False
1426,1.042042,0.008431,1.038639,-11.5591,1866100658.83,189545124.98,321837852.82,False,False
1427,1.114176,-0.000164,1.047786,1.8665,1995280455.06,231986843.54,281397710.87,False,False
1428,0.95173,-0.01295,1.009916,0.5758,1704368926.72,91285442.38,193235330.0,True,False
1429,0.905107,0.013115,1.033742,0.2601,1620876818.52,74782457.37,183546940.74,True,False
1430,0.976438,-0.023228,0.958236,2.1406,1748616790.15,133370995.47,214287111.12,True,False
1431,0.940143,0.016223,0.992753,5.3773,1683620358.35,142896310.75,206215726.84,True,False
1432,1.035662,-0.037182,0.981414,-0.938,1854676999.83,141456325.43,234806353.39,True,False
1433,0.965691,-0.011561,0.904187,2.6733,1729371970.12,184294465.4,246504270.05,False,False
1434,0.998872,0.00709,1.009083,0.0908,1788792361.28,169317541.17,248540781.79,False,False
1435,0.996211,-0.023998,0.977242,-4.6023,1784025985.8,134991898.18,248139020.36,True,False
1436,1.09278,-0.024002,0.994967,4.1001,1956963415.28,205096250.43,251332622.07,False,False
1437,0.898393,-0.001595,1.128242,-2.0182,1608852261.98,-25098232.45,125679085.24,True,False
1438,0.945747,0.016182,0.956802,-5.0957,1693655349.57,174684502.54,276280099.92,False,False
1439,0.999288,0.004906,0.941644,-1.3436,1789536960.16,215730223.8,287133892.56,False,False
1440,1.01041,0.012588,1.016744,-2.7578,1809455370.75,184180013.31,272763696.57,False,False
1441,1.014179,0.015757,1.00508,1.9234,1816203486.6,202067999.03,261685561.43,False,False
1442,0.972093,0.022467,1.010957,4.4977,1740835292.18,170124675.9,228083460.03,False,False
1443,1.00424,0.015443,0.967347,6.2933,1798405527.15,220172386.37,252559290.51,False,False
1444,1.003002,0.010276,1.067905,0.1662,1796187655.33,135269595.48,225015569.93,True,False
1445,1.044209,-0.013819,1.045395,3.596,1869981349.74,144928565.45,213978158.54,True,False
1446,1.018415,0.003683,0.991577,-2.1977,1823789595.36,194000764.33,276751599.45,False,False
1447,0.951101,0.03306,0.913633,-1.3424,1703243451.34,240398191.09,303584657.93,False,False
1448,0.913598,0.009431,0.963139,0.0517,1636082484.4,128921611.87,221285024.81,True,False
1449,1.101489,0.00671,1.003423,-3.1728,1972559134.19,266920194.41,332502189.02,False,False
1450,0.874585,-0.033279,1.020241,-0.3282,1566218260.87,-16220033.21,124228506.96,True,False
1451,0.806447,-0.005592,0.991825,-2.8515,1444194954.43,-12789167.94,136435725.08,True,False
1452,1.131811,0.001864,0.989522,-7.4359,2026860483.58,295197165.06,375875763.38,False,False
1453,1.021125,0.01002,1.047557,-0.7136,1828642438.36,166602648.15,250714814.13,False,False
1454,0.950226,0.00762,0.992375,3.2126,1701675846.24,137953379.03,212680754.04,True,False
1455,0.983326,-0.02043,0.953087,-0.053,1760951463.45,148057824.82,234784698.25,True,False
1456,1.091495,-0.005456,0.983108,0.7465,1954661954.05,249021440.02,299186716.11,False,False
1457,1.050007,-0.015478,1.077607,-1.3735,1880365957.13,123058492.83,224605521.55,True,False
1458,0.997833,-0.009107,1.030993,-0.1829,1786930674.53,123194502.56,218517519.12,True,False
1459,0.94979,0.020795,0.93396,-6.187,1700895291.68,203219729.36,300870653.22,False,False
1460,0.871882,0.019945,1.031556,3.7552,1561377646.46,56220433.63,156015942.58,True,False
1461,0.880503,0.006568,1.007274,1.8084,1576814666.31,61216246.81,167664677.29,True,False
1462,0.844875,0.050112,1.044296,-1.6913,1513012459.5,67024641.52,186437717.16,True,False
1463,1.009542,0.030532,1.013566,-1.7727,1807899675.92,218169669.05,290985947.78,False,False
1464,0.972399,0.01081,1.040091,3.879,1741384286.88,128540938.48,202751481.27,True,False
1465,1.006514,0.009462,0.986027,-0.0171,1802478263.98,197678618.29,268355811.53,False,False
1466,1.052752,-0.027287,1.000186,-7.5803,1885281329.54,160536045.04,282168001.29,False,False
1467,1.034216,0.030092,0.934213,-11.5288,1852085852.49,299794844.93,396209748.61,False,False
1468,1.0138,-0.003987,1.004694,-1.7497,1815524944.13,166154364.49,255538105.69,False,False
1469,1.129847,-0.00795,1.046199,-2.0238,2023343902.7,231584775.86,302546182.49,False,False
1470,1.177721,0.003151,1.033813,4.1945,2109076668.32,306808904.13,318243107.97,False,False
1471,0.899378,-0.039469,1.02113,-9.5399,1610616204.09,-5889829.12,171940874.24,True,False
1472,0.993496,-0.006925,1.039858,4.6791,1779165262.98,116660272.6,190370831.4,True,False
1473,1.057785,0.011922,0.967463,-2.0749,1894294611.54,263350229.12,323696412.2,False,False
1474,0.869445,-0.008792,1.063334,1.2214,1557013196.07,-14349264.98,118882006.32,True,False
1475,0.962875,0.00227,0.90498,-3.6019,1724328708.39,205065339.07,290310514.46,False,False
1476,0.969672,0.000585,0.968304,-7.6772,1736500229.65,161425283.56,280143618.04,False,False
1477,1.040748,-0.002552,1.048567,8.6267,1863783660.51,160533162.52,198962407.83,False,False
1478,0.870527,-0.018469,0.960405,-3.6887,1558950171.43,47748753.38,182073894.33,True,False
1479,1.09936,-0.008579,0.971134,5.2537,1968747909.7,258780795.69,281483399.58,False,False
1480,0.935428,0.022724,1.019654,-4.5438,1675175830.29,129461771.02,242737768.52,True,False
1481,0.972455,-0.008461,1.023321,8.9194,1741483633.88,107450370.28,164359802.81,True,False
1482,0.975618,-0.021387,0.996882,-11.073,1747148913.76,107261180.66,259790644.33,True,False
1483,1.113341,-0.002654,0.959025,3.7208,1993785366.52,291998214.11,312084159.89,False,False
1484,1.071342,0.016535,1.023166,-5.8926,1918572655.39,243507710.1,330409054.46,False,False
1485,0.91296,0.003883,1.038486,4.9544,1634940515.47,63466506.76,154814951.88,True,False
1486,1.06951,-0.009597,1.062396,2.9002,1915292371.6,162694970.83,229264161.6,False,False
1487,1.064557,-0.021077,0.993816,-4.7306,1906421534.55,187198617.93,285853427.45,False,False
1488,1.062541,0.009325,0.953244,-4.2408,1902810673.7,273342887.99,341831126.93,False,False
1489,0.852675,-0.008753,1.007712,-3.7094,1526979959.46,11987945.07,157520011.71,True,False
1490,1.065216,0.022651,0.966247,6.2549,1907601828.2,291601543.01,299449068.75,False,False
1491,1.091388,-0.006673,0.951309,8.6597,1954470931.12,270095503.95,271144563.76,False,False
1492,0.885951,0.012372,0.994851,-5.9678,1586571025.99,84618904.15,217331318.39,True,False
1493,0.945917,-0.007916,0.980528,-1.6395,1693959037.62,116451834.28,220646042.68,True,False
1494,0.975658,0.000396,1.053779,-1.7876,1747220217.17,103220056.47,212596511.68,True,False
1495,1.156343,-0.016398,1.048023,5.6209,2070793405.4,236340021.34,262671642.63,False,False
1496,0.905181,-0.012191,1.033665,0.7429,1621009955.99,33887075.52,153593678.86,True,False
1497,1.102234,0.009122,1.012505,0.3193,1973894373.39,265640789.31,312759145.79,False,False
1498,1.012589,-0.023507,1.015581,0.2192,1813356428.03,121609068.13,215454935.55,True,False
1499,1.056428,-0.011492,1.039028,-4.1455,1891864884.1,164802180.37,267402316.66,False,False
1500,0.955347,0.001743,1.053857,4.6989,1710847046.99,87073099.52,171034456.92,True,False
1501,1.090804,-0.018055,0.975091,-7.1666,1953424599.01,229728501.74,328419909.38,False,False
1502,1.009782,-0.043202,1.019891,-3.9095,1808330034.03,80379949.36,207877061.2,True,False
1503,1.002357,-0.020164,1.063253,-3.1516,1795033076.43,83478853.84,206114706.19,True,False
1504,0.984097,0.016455,1.093746,-4.2122,1762332496.04,109567597.72,228693900.74,True,False
1505,1.037758,0.004632,0.97868,14.0424,1858428806.76,222945028.09,213954348.52,False,False
1506,0.958767,-0.009311,1.034403,5.5233,1716971700.68,85605986.42,166080365.86,True,False
1507,1.080407,0.018504,1.007633,-9.237,1934805875.5,267292134.8,364572155.92,False,False
1508,0.926161,0.00503,0.975918,2.9888,1658580885.28,123739327.82,204411260.87,True,False
1509,0.939332,0.004636,1.006365,0.0824,1682167325.25,112567731.79,210016357.15,True,False
1510,1.028695,0.022105,0.948306,-4.8425,1842199754.44,269350732.04,341449322.2,False,False
1511,1.026707,-0.015104,1.024559,-1.0444,1838638670.22,142591102.76,236072954.16,True,False
1512,0.889335,0.026471,1.051889,-2.7741,1592631884.48,67971760.4,192175104.09,True,False
1513,1.039777,0.001663,1.051254,0.2053,1862044544.88,165517855.52,245354772.86,False,False
1514,1.059829,-0.018633,0.980674,2.3249,1897954038.63,197467678.3,256038877.26,False,False
1515,1.036341,0.021969,1.02112,-4.4212,1855892118.64,222398692.3,307561033.78,False,False
1516,1.032227,0.023683,1.000823,-6.8144,1848525231.87,236712729.22,329325719.64,False,False
1517,1.002453,0.008965,1.000722,7.282,1795204964.36,182161067.95,221903722.59,False,False
1518,0.975147,0.001377,1.013283,8.5214,1746304658.23,134459908.75,184513121.28,True,False
1519,1.04044,-0.036091,0.98531,-7.3239,1863231906.03,144608658.07,269570236.06,True,False
1520,0.909324,-0.005,1.015217,5.0489,1628427740.99,62916504.59,154107810.58,True,False
1521,0.992061,-0.017777,1.027341,7.1284,1776595796.13,105369118.5,170804011.23,True,False
1522,1.063125,-0.007637,0.929938,5.4981,1903857635.38,258847341.12,281187683.51,False,False
1523,0.9598,-0.029334,0.996595,2.8358,1718822064.85,80105539.41,174967768.37,True,False
1524,1.02174,-0.017813,1.030192,3.0513,1829743774.14,129102335.69,206343557.92,True,False
1525,0.985335,-0.019283,0.975004,-6.289,1764549483.22,135595661.86,256458623.07,True,False
1526,0.908302,0.004428,1.00268,-1.7499,1626598070.82,86621229.6,200550811.6,True,False
1527,1.078051,-0.003247,0.924885,-6.0279,1930586879.04,284367081.65,359102672.47,False,False
1528,0.961783,0.001856,0.939943,-3.7767,1722372471.73,177468323.84,272349788.37,False,False
1529,1.077339,-0.004246,0.969201,-5.3402,1929311794.06,248982704.14,331385318.19,False,False
1530,0.953262,0.018252,0.975061,-6.697,1707112383.57,171713041.38,281936973.9,False,False
1531,0.92652,0.012949,0.993484,-3.1035,1659224040.55,124200043.75,232414058.57,True,False
1532,1.046171,-0.006647,1.019506,-0.4503,1873495196.88,179263367.26,258060267.69,False,False
1533,1.016441,-0.005022,0.961546,-6.2011,1820254129.21,198593287.45,299818046.76,False,False
1534,0.99952,0.002224,1.054807,-0.3794,1789952413.81,127341123.51,222302394.34,True,False
1535,1.015286,0.001468,1.028629,-2.4903,1818186912.67,159682583.46,254838852.11,False,False
1536,1.00588,0.017864,0.98569,-0.5163,1801341610.8,212479140.12,280883904.81,False,False
1537,0.994311,0.000467,0.940017,-3.9517,1780623361.03,204483216.0,292176464.42,False,False
1538,1.084575,0.000829,0.962511,2.0326,1942270245.84,270287029.76,306828783.44,False,False
1539,0.922158,0.027094,1.013038,-3.054,1651412010.41,129028542.03,235406956.51,True,False
1540,0.995762,0.004437,0.998359,0.6429,1783222786.6,169674746.64,246088031.52,False,False
1541,0.961184,-0.00893,0.991222,-1.7328,1721299773.95,120385626.9,223883660.57,True,False
1542,1.072389,-0.001291,0.989606,-9.4258,1920447920.13,235106284.55,343316287.64,False,False
1543,0.898754,-0.000621,1.017115,-7.2449,1609500347.91,59088827.51,205977283.2,True,False
1544,1.081932,-0.035845,0.948668,-6.6239,1937537222.71,207085883.22,309830242.05,False,False
1545,1.018652,0.005292,0.960853,0.0766,1824213780.66,219902972.44,283001050.77,False,False
1546,0.839352,0.002561,0.972156,-1.6682,1503121308.04,43476629.64,170283726.38,True,False
1547,0.936212,-0.041339,0.946845,5.1099,1676580132.67,76714690.46,162544306.09,True,False
1548,1.12195,-0.010388,1.006256,0.9726,2009201893.27,249231377.19,297973447.22,False,False
1549,1.061271,0.010629,1.062701,1.7823,1900537709.36,193595240.51,256214264.72,False,False
1550,1.039078,-0.002641,0.988814,1.5785,1860794265.47,203112762.91,263919374.08,False,False
1551,1.003603,-0.002021,1.042517,6.0536,1797264118.33,132523974.29,194158083.31,True,False
1552,0.866431,-0.020668,1.00513,-1.5223,1551614550.41,7645115.38,145519692.7,True,False
1553,1.069795,-0.00093,1.049758,-14.3849,1915801478.03,188911240.71,337812852.37,False,False
1554,1.011763,0.016795,1.011921,11.978,1811876798.61,196628003.53,208097455.25,False,False
1555,0.963965,0.016967,1.089241,0.5632,1726280375.85,94976914.23,195770322.8,True,False
1556,1.056297,-0.011867,0.976406,-0.7299,1891628983.49,210349092.23,280669936.63,False,False
1557,1.031932,-0.022767,0.975317,1.5914,1847996935.76,169482214.58,241040609.14,False,False
1558,1.096547,-0.009279,0.982338,2.8951,1963710398.97,246607551.79,285967583.88,False,False
1559,0.954352,0.010306,1.066862,4.437,1709064710.72,91173411.07,175072156.19,True,False
1560,0.900307,0.009238,0.958696,-2.4605,1612280670.11,119648505.58,226079506.83,True,False
1561,0.95578,0.024607,1.008328,-3.4468,1711621613.16,160317422.3,259028868.54,False,False
1562,1.025488,0.020017,0.96068,-0.0983,1836456978.55,253323556.05,306604753.11,False,False
1563,0.973849,0.010352,1.021465,-1.5556,1743980096.63,142875529.26,238438022.21,True,False
1564,0.883362,0.023259,1.003066,-2.3,1581934547.27,93357391.97,207301477.38,True,False
1565,0.963284,-0.002321,1.038308,0.8244,1725061048.27,98783987.95,197126744.61,True,False
1566,1.089119,-0.013639,1.095151,5.4632,1950407765.78,147961934.23,205271204.04,True,False
1567,1.082437,0.013183,1.016973,3.4831,1938442245.21,251964849.33,286687879.74,False,False
1568,0.984691,0.041098,0.941104,1.0024,1763397163.15,266616196.53,310306273.71,False,False
1569,0.994661,0.020032,1.068127,0.3677,1781250229.2,144782318.57,230507504.65,True,False
1570,1.042359,-0.021092,0.95448,-2.8207,1866669559.87,197049205.86,282269094.64,False,False
1571,0.929868,0.00767,1.101611,4.6084,1665218785.87,38444756.15,138967836.95,True,False
1572,1.044148,-0.014825,1.007709,-0.8665,1869872689.01,170902046.38,254502221.45,False,False
1573,1.052284,-0.015627,0.995877,-6.1036,1884443054.19,185298509.41,291365153.39,False,False
1574,1.091386,0.007678,0.941086,5.7729,1954468212.69,305712446.71,310822316.53,False,False
1575,1.063269,-0.031254,0.941782,-0.6197,1904115441.93,205236742.94,276643969.34,False,False
1576,1.034739,0.022038,0.943028,-0.9405,1853023059.5,278843248.83,328237779.03,False,False
1577,0.972176,0.047752,0.985845,-4.3075,1740985206.59,232821539.94,312714573.42,False,False
1578,0.95281,0.011443,1.031218,-2.6672,1706303974.01,118085782.66,226616977.03,True,False
1579,0.92596,0.005061,0.980623,-5.2803,1658219553.85,120121990.56,239521456.94,True,False
1580,1.168161,0.035155,1.0473,2.101,2091957057.21,355068309.23,363254460.65,False,False
1581,1.139647,-0.003856,1.052024,-5.2372,2040893778.47,244355671.43,329295404.24,False,False
1582,1.022394,0.006623,0.977382,1.9358,1830915449.3,213522344.45,269334609.93,False,False
1583,1.04863,-0.033663,0.943314,-1.6176,1877899304.48,187149576.46,269434160.83,False,False
1584,0.94379,0.004598,0.999602,3.1236,1690150890.94,121582469.23,202061879.85,True,False
1585,0.99493,-0.028857,1.056653,9.9087,1781733555.45,66425726.97,130650644.16,True,False
1586,0.97549,0.014525,1.002854,1.3448,1746919942.8,165462244.39,239927927.26,False,False
1587,0.958117,-0.019132,1.013964,-2.2943,1715807409.21,83313941.48,201288713.15,True,False
1588,1.065178,-0.020048,0.934227,-3.4143,1907534561.43,233828476.56,310696602.28,False,False
1589,0.990994,0.014276,1.031496,3.1128,1774683544.36,158242335.19,226319853.66,True,False
1590,1.058215,-0.000234,0.983152,2.7118,1895064414.19,229093434.76,275553785.16,False,False
1591,0.985853,0.011816,0.985261,6.4644,1765477368.23,183356316.99,227264155.85,False,False
1592,0.981297,-0.022498,1.034099,-0.1755,1757319187.05,82669000.96,190909787.88,True,False
